"method","eta_setting","rep","param","truth","mean","sd","q025","q975","bias","abs_bias","covered"
"Naive Method (ADVI)",2.8,33,"beta2",2,-0.249114231773,0.713174933864783,-1.6095005,1.1311705,-2.249114231773,2.249114231773,FALSE
"Naive Method (ADVI)",2.8,33,"beta3",3,0.7541504233482,0.649223323469714,-0.55221945,2.0117675,-2.2458495766518,2.2458495766518,FALSE
"Naive Method (ADVI)",2.8,33,"beta4",-4,-1.840649747638,0.60901881488492,-3.034126,-0.68843865,2.159350252362,2.159350252362,FALSE
"Naive Method (ADVI)",2.8,33,"beta5",-5,-2.1053686483,0.74829726561712,-3.61246275,-0.598495825,2.8946313517,2.8946313517,FALSE
"Naive Method (ADVI)",2.8,33,"beta6",0,-1.1132178029,0.555780259188048,-2.22644425,-0.0398693825000001,-1.1132178029,1.1132178029,FALSE
"Naive Method (ADVI)",2.8,33,"beta7",0,-0.20108510427,0.407318037530453,-0.984459675,0.58666615,-0.20108510427,0.20108510427,TRUE
"Naive Method (ADVI)",2.8,33,"beta8",0,-0.062834832977,0.41926963328172,-0.91238745,0.744190224999999,-0.062834832977,0.062834832977,TRUE
"Naive Method (ADVI)",2.8,33,"beta9",0,0.6298918956221,0.568882091297213,-0.4434604,1.747982,0.6298918956221,0.6298918956221,TRUE
"Naive Method (ADVI)",2.8,33,"beta10",0,0.095768215236,0.451926119651223,-0.82504175,0.96524085,0.095768215236,0.095768215236,TRUE
"Naive Method (ADVI)",2.8,33,"beta11",0,-0.65420850076,0.584383506378999,-1.806512,0.440997725,-0.65420850076,0.65420850076,TRUE
"Naive Method (ADVI)",2.8,33,"beta12",0,0.327661667001,0.452755975449177,-0.59219925,1.17296425,0.327661667001,0.327661667001,TRUE
"Naive Method (ADVI)",2.8,33,"beta13",0,0.1753131140927,0.41101373178783,-0.6447595,0.978514675,0.1753131140927,0.1753131140927,TRUE
"Naive Method (ADVI)",2.8,33,"beta14",0,1.16778745699,0.686513803987431,-0.190227075,2.5099055,1.16778745699,1.16778745699,TRUE
"Naive Method (ADVI)",2.8,33,"beta15",0,0.82957526804,0.675009593298697,-0.470101775,2.16085125,0.82957526804,0.82957526804,TRUE
"Naive Method (ADVI)",2.8,33,"beta16",0,0.33851795722,0.47222735970716,-0.595471975,1.2298055,0.33851795722,0.33851795722,TRUE
"Naive Method (ADVI)",2.8,33,"beta17",0,0.9652244033,0.640819686355684,-0.311691925,2.170102,0.9652244033,0.9652244033,TRUE
"Naive Method (ADVI)",2.8,33,"beta18",0,0.022371578688,0.38622608451374,-0.714421175,0.77180455,0.022371578688,0.022371578688,TRUE
"Naive Method (ADVI)",2.8,33,"beta19",0,0.96867093153,0.527364928551165,0.01701045,2.04980075,0.96867093153,0.96867093153,FALSE
"Naive Method (ADVI)",2.8,33,"beta20",0,0.68481674934,0.572810175585088,-0.427498725,1.85150525,0.68481674934,0.68481674934,TRUE
"Proposed Method (ADVI)",2.8,33,"beta1",1,1.092754226,0.177759085080565,0.765365825,1.46676075,0.092754226,0.092754226,TRUE
"Proposed Method (ADVI)",2.8,33,"beta2",2,2.16373166,0.25695361225033,1.64704125,2.68498625,0.16373166,0.16373166,TRUE
"Proposed Method (ADVI)",2.8,33,"beta3",3,2.88330479,0.288273193442285,2.321649,3.46822575,-0.11669521,0.11669521,TRUE
"Proposed Method (ADVI)",2.8,33,"beta4",-4,-3.9061057,0.356866543193896,-4.6198295,-3.19040075,0.0938943000000001,0.0938943000000001,TRUE
"Proposed Method (ADVI)",2.8,33,"beta5",-5,-5.02735563,0.457924419468266,-5.903618,-4.1406105,-0.0273556299999997,0.0273556299999997,TRUE
"Proposed Method (ADVI)",2.8,33,"beta6",0,-0.232601010896,0.160342260784479,-0.563249475,0.0609229625,-0.232601010896,0.232601010896,TRUE
"Proposed Method (ADVI)",2.8,33,"beta7",0,-0.0757057595539,0.18779812870804,-0.4450817,0.2811126,-0.0757057595539,0.0757057595539,TRUE
"Proposed Method (ADVI)",2.8,33,"beta8",0,-0.19323744834,0.164506834012938,-0.50430935,0.1161431,-0.19323744834,0.19323744834,TRUE
"Proposed Method (ADVI)",2.8,33,"beta9",0,0.02489608044,0.177862730952044,-0.326958925,0.378053525,0.02489608044,0.02489608044,TRUE
"Proposed Method (ADVI)",2.8,33,"beta10",0,-0.044677522727,0.154163043691474,-0.354200175,0.26121385,-0.044677522727,0.044677522727,TRUE
"Proposed Method (ADVI)",2.8,33,"beta11",0,-0.209002307428,0.161055720089172,-0.514950225,0.093204255,-0.209002307428,0.209002307428,TRUE
"Proposed Method (ADVI)",2.8,33,"beta12",0,0.194846692172,0.153520117209009,-0.10085865,0.5120062,0.194846692172,0.194846692172,TRUE
"Proposed Method (ADVI)",2.8,33,"beta13",0,0.300038148642,0.175368159322213,-0.0314866775,0.650719775,0.300038148642,0.300038148642,TRUE
"Proposed Method (ADVI)",2.8,33,"beta14",0,0.010036472842,0.155007911160257,-0.290148525,0.301442375,0.010036472842,0.010036472842,TRUE
"Proposed Method (ADVI)",2.8,33,"beta15",0,-0.019002198005,0.174079016560521,-0.357428425,0.33836665,-0.019002198005,0.019002198005,TRUE
"Proposed Method (ADVI)",2.8,33,"beta16",0,0.131816032805,0.154781150937651,-0.165333175,0.435222575,0.131816032805,0.131816032805,TRUE
"Proposed Method (ADVI)",2.8,33,"beta17",0,0.086606015731,0.179404651741946,-0.245740075,0.4486646,0.086606015731,0.086606015731,TRUE
"Proposed Method (ADVI)",2.8,33,"beta18",0,0.083583703209,0.177442798981166,-0.27417835,0.423295225,0.083583703209,0.083583703209,TRUE
"Proposed Method (ADVI)",2.8,33,"beta19",0,0.220549323546,0.157161221828144,-0.0996480725,0.5257206,0.220549323546,0.220549323546,TRUE
"Proposed Method (ADVI)",2.8,33,"beta20",0,0.202960534607,0.163136569641117,-0.107203,0.524472825,0.202960534607,0.202960534607,TRUE
"Proposed Method (ADVI)",2.8,33,"eta",2.8,3.48176583,0.405719598640283,2.7410745,4.278051,0.68176583,0.68176583,TRUE
"Naive Method (ADVI)",2.8,34,"beta1",1,0.652187296,0.151025089217903,0.3545523,0.94381705,-0.347812704,0.347812704,FALSE
"Naive Method (ADVI)",2.8,34,"beta2",2,1.83006561,0.21667416397661,1.41358475,2.26079325,-0.16993439,0.16993439,TRUE
"Naive Method (ADVI)",2.8,34,"beta3",3,2.31794763,0.226517595084722,1.85966375,2.741377,-0.68205237,0.68205237,FALSE
"Naive Method (ADVI)",2.8,34,"beta4",-4,-3.33419978,0.300078571202688,-3.923157,-2.7655355,0.66580022,0.66580022,FALSE
"Naive Method (ADVI)",2.8,34,"beta5",-5,-4.21125154,0.34305791238985,-4.87951575,-3.52828025,0.78874846,0.78874846,FALSE
"Naive Method (ADVI)",2.8,34,"beta6",0,-0.079370271092,0.161431056513461,-0.3997415,0.23434375,-0.079370271092,0.079370271092,TRUE
"Naive Method (ADVI)",2.8,34,"beta7",0,0.040654790795,0.141383545339264,-0.232983325,0.309801775,0.040654790795,0.040654790795,TRUE
"Naive Method (ADVI)",2.8,34,"beta8",0,-0.0185005026739,0.142138289906331,-0.30013695,0.258768175,-0.0185005026739,0.0185005026739,TRUE
"Naive Method (ADVI)",2.8,34,"beta9",0,0.243284171425,0.171928667118098,-0.1017678,0.54772835,0.243284171425,0.243284171425,TRUE
"Naive Method (ADVI)",2.8,34,"beta10",0,0.0393346737159,0.144736722174116,-0.259031925,0.317055325,0.0393346737159,0.0393346737159,TRUE
"Naive Method (ADVI)",2.8,34,"beta11",0,0.012889773511,0.141392106348282,-0.2657143,0.28373255,0.012889773511,0.012889773511,TRUE
"Naive Method (ADVI)",2.8,34,"beta12",0,-0.22763769806,0.146233901430361,-0.529256775,0.043811055,-0.22763769806,0.22763769806,TRUE
"Naive Method (ADVI)",2.8,34,"beta13",0,0.009648519865,0.139892955614641,-0.261527725,0.28068065,0.009648519865,0.009648519865,TRUE
"Naive Method (ADVI)",2.8,34,"beta14",0,0.0330469628878,0.139539466119126,-0.229761375,0.3046919,0.0330469628878,0.0330469628878,TRUE
"Naive Method (ADVI)",2.8,34,"beta15",0,0.319430939188,0.145430042304296,0.0269952375,0.598545575,0.319430939188,0.319430939188,FALSE
"Naive Method (ADVI)",2.8,34,"beta16",0,-0.037302897998,0.154095379268938,-0.350987925,0.24352175,-0.037302897998,0.037302897998,TRUE
"Naive Method (ADVI)",2.8,34,"beta17",0,-0.138624959729,0.157389878113462,-0.45169765,0.16158175,-0.138624959729,0.138624959729,TRUE
"Naive Method (ADVI)",2.8,34,"beta18",0,0.0237286448987,0.131657285586197,-0.217731825,0.2835794,0.0237286448987,0.0237286448987,TRUE
"Naive Method (ADVI)",2.8,34,"beta19",0,-0.1210841866557,0.139220943043904,-0.39311345,0.153198975,-0.1210841866557,0.1210841866557,TRUE
"Naive Method (ADVI)",2.8,34,"beta20",0,-0.0450887780142,0.175281883386115,-0.3795748,0.31034155,-0.0450887780142,0.0450887780142,TRUE
"Proposed Method (ADVI)",2.8,34,"beta1",1,0.905975294,0.176001838337757,0.58184135,1.27611,-0.094024706,0.094024706,TRUE
"Proposed Method (ADVI)",2.8,34,"beta2",2,2.47775649,0.250859223494757,1.984026,2.980122,0.47775649,0.47775649,TRUE
"Proposed Method (ADVI)",2.8,34,"beta3",3,3.23051624,0.320820673807354,2.60636325,3.88169125,0.23051624,0.23051624,TRUE
"Proposed Method (ADVI)",2.8,34,"beta4",-4,-4.71504518,0.416126224641757,-5.54413075,-3.87060625,-0.71504518,0.71504518,TRUE
"Proposed Method (ADVI)",2.8,34,"beta5",-5,-5.83405407,0.519300284292625,-6.79633975,-4.802519,-0.83405407,0.83405407,TRUE
"Proposed Method (ADVI)",2.8,34,"beta6",0,-0.148031008873,0.174630963454993,-0.51808825,0.173462875,-0.148031008873,0.148031008873,TRUE
"Proposed Method (ADVI)",2.8,34,"beta7",0,-0.0115314993102,0.177481444715593,-0.357393975,0.338972875,-0.0115314993102,0.0115314993102,TRUE
"Proposed Method (ADVI)",2.8,34,"beta8",0,-0.173441088639,0.172428397169154,-0.5058303,0.1610899,-0.173441088639,0.173441088639,TRUE
"Proposed Method (ADVI)",2.8,34,"beta9",0,0.200917308866217,0.188261821827143,-0.1721005,0.572831775,0.200917308866217,0.200917308866217,TRUE
"Proposed Method (ADVI)",2.8,34,"beta10",0,0.0593883518543,0.173472510275537,-0.276874475,0.404083075,0.0593883518543,0.0593883518543,TRUE
"Proposed Method (ADVI)",2.8,34,"beta11",0,-0.08051239579921,0.171433473070623,-0.399668,0.26014655,-0.08051239579921,0.08051239579921,TRUE
"Proposed Method (ADVI)",2.8,34,"beta12",0,-0.237699696116,0.166893992570113,-0.5791133,0.0941155175,-0.237699696116,0.237699696116,TRUE
"Proposed Method (ADVI)",2.8,34,"beta13",0,0.230287924446,0.170860885228165,-0.09326572,0.5670058,0.230287924446,0.230287924446,TRUE
"Proposed Method (ADVI)",2.8,34,"beta14",0,0.012136523032,0.183696775091924,-0.358354875,0.3579069,0.012136523032,0.012136523032,TRUE
"Proposed Method (ADVI)",2.8,34,"beta15",0,0.399213888788,0.16788896354792,0.070802335,0.731566325,0.399213888788,0.399213888788,FALSE
"Proposed Method (ADVI)",2.8,34,"beta16",0,-0.200326799776,0.160468255042265,-0.497401725,0.126328625,-0.200326799776,0.200326799776,TRUE
"Proposed Method (ADVI)",2.8,34,"beta17",0,-0.142945520712,0.192143373924766,-0.500542125,0.2469311,-0.142945520712,0.142945520712,TRUE
"Proposed Method (ADVI)",2.8,34,"beta18",0,-0.007127628856,0.174409234946562,-0.3518971,0.339250475,-0.007127628856,0.007127628856,TRUE
"Proposed Method (ADVI)",2.8,34,"beta19",0,-0.032607691011,0.158353065433491,-0.35208055,0.275611425,-0.032607691011,0.032607691011,TRUE
"Proposed Method (ADVI)",2.8,34,"beta20",0,-0.0451321294093,0.178266515385081,-0.4082246,0.303335375,-0.0451321294093,0.0451321294093,TRUE
"Proposed Method (ADVI)",2.8,34,"eta",2.8,3.06899618,0.381728660785738,2.40643025,3.8364235,0.26899618,0.26899618,TRUE
"Naive Method (ADVI)",2.8,35,"beta1",1,0.63533373547,0.406069653791643,-0.1654145,1.41914275,-0.36466626453,0.36466626453,TRUE
"Naive Method (ADVI)",2.8,35,"beta2",2,-0.242727783827,0.731857335710844,-1.6341615,1.17330025,-2.242727783827,2.242727783827,FALSE
"Naive Method (ADVI)",2.8,35,"beta3",3,0.76106357827,0.657524802259193,-0.547883325,2.05195425,-2.23893642173,2.23893642173,FALSE
"Naive Method (ADVI)",2.8,35,"beta4",-4,-1.8863572263,0.622843396188856,-3.08797525,-0.711868325,2.1136427737,2.1136427737,FALSE
"Naive Method (ADVI)",2.8,35,"beta5",-5,-2.1045931974,0.750940938560019,-3.6182795,-0.595532475,2.8954068026,2.8954068026,FALSE
"Naive Method (ADVI)",2.8,35,"beta6",0,-1.03928889113,0.640119430562852,-2.31678275,0.23034095,-1.03928889113,1.03928889113,TRUE
"Naive Method (ADVI)",2.8,35,"beta7",0,0.181988892895,0.404899661502535,-0.5665683,0.990386125,0.181988892895,0.181988892895,TRUE
"Naive Method (ADVI)",2.8,35,"beta8",0,0.22936166158,0.398390063475734,-0.561929925,1.002313,0.22936166158,0.22936166158,TRUE
"Naive Method (ADVI)",2.8,35,"beta9",0,0.594132227312,0.558888330583191,-0.460027925,1.63259825,0.594132227312,0.594132227312,TRUE
"Naive Method (ADVI)",2.8,35,"beta10",0,-0.38121198344,0.42476071985498,-1.26880775,0.444146775,-0.38121198344,0.38121198344,TRUE
"Naive Method (ADVI)",2.8,35,"beta11",0,-0.614733019062,0.594115342064516,-1.761615,0.51927855,-0.614733019062,0.614733019062,TRUE
"Naive Method (ADVI)",2.8,35,"beta12",0,0.263607715666,0.48328726414471,-0.743310275,1.16760175,0.263607715666,0.263607715666,TRUE
"Naive Method (ADVI)",2.8,35,"beta13",0,0.26902226784,0.413919390744289,-0.552979175,1.075433,0.26902226784,0.26902226784,TRUE
"Naive Method (ADVI)",2.8,35,"beta14",0,1.174227629162,0.683000514366311,-0.160142575,2.5128655,1.174227629162,1.174227629162,TRUE
"Naive Method (ADVI)",2.8,35,"beta15",0,0.81634127294,0.691126411065961,-0.494074225,2.19385775,0.81634127294,0.81634127294,TRUE
"Naive Method (ADVI)",2.8,35,"beta16",0,0.273610410592,0.493132018262514,-0.694042,1.19329825,0.273610410592,0.273610410592,TRUE
"Naive Method (ADVI)",2.8,35,"beta17",0,0.940309698388,0.673026930491139,-0.4455607,2.228933,0.940309698388,0.940309698388,TRUE
"Naive Method (ADVI)",2.8,35,"beta18",0,-0.136535905228,0.39149085904045,-0.89370325,0.610265525,-0.136535905228,0.136535905228,TRUE
"Naive Method (ADVI)",2.8,35,"beta19",0,0.768830176,0.657498969087286,-0.407245775,2.08025875,0.768830176,0.768830176,TRUE
"Naive Method (ADVI)",2.8,35,"beta20",0,0.69384542412,0.569262466325716,-0.439167825,1.80232275,0.69384542412,0.69384542412,TRUE
"Proposed Method (ADVI)",2.8,35,"beta1",1,0.794903753,0.1801697558232,0.4630758,1.17399125,-0.205096247,0.205096247,TRUE
"Proposed Method (ADVI)",2.8,35,"beta2",2,2.45101924,0.256607577460668,1.936604,2.9703415,0.45101924,0.45101924,TRUE
"Proposed Method (ADVI)",2.8,35,"beta3",3,3.05768621,0.313126382663703,2.44616025,3.69786775,0.05768621,0.05768621,TRUE
"Proposed Method (ADVI)",2.8,35,"beta4",-4,-4.25073414,0.398017504924201,-5.03507325,-3.43829275,-0.25073414,0.25073414,TRUE
"Proposed Method (ADVI)",2.8,35,"beta5",-5,-5.28932275,0.469299065063214,-6.177362,-4.36066075,-0.28932275,0.28932275,TRUE
"Proposed Method (ADVI)",2.8,35,"beta6",0,-0.32523341159,0.177384128962191,-0.696191725,0.00472201499999999,-0.32523341159,0.32523341159,TRUE
"Proposed Method (ADVI)",2.8,35,"beta7",0,0.222029642916,0.185502826974624,-0.148480975,0.587383775,0.222029642916,0.222029642916,TRUE
"Proposed Method (ADVI)",2.8,35,"beta8",0,0.4003558706,0.167067339508526,0.0754556575,0.719515375,0.4003558706,0.4003558706,FALSE
"Proposed Method (ADVI)",2.8,35,"beta9",0,-0.0418459447,0.177692260764774,-0.39909485,0.313001075,-0.0418459447,0.0418459447,TRUE
"Proposed Method (ADVI)",2.8,35,"beta10",0,-0.310461350385,0.149524068134768,-0.606392575,-0.00211036600000001,-0.310461350385,0.310461350385,FALSE
"Proposed Method (ADVI)",2.8,35,"beta11",0,-0.1704916580659,0.163530347286531,-0.476180425,0.141154325,-0.1704916580659,0.1704916580659,TRUE
"Proposed Method (ADVI)",2.8,35,"beta12",0,0.0901278954829,0.19407300347401,-0.29785005,0.4732816,0.0901278954829,0.0901278954829,TRUE
"Proposed Method (ADVI)",2.8,35,"beta13",0,-0.064533372084,0.17852089869013,-0.4035398,0.302401425,-0.064533372084,0.064533372084,TRUE
"Proposed Method (ADVI)",2.8,35,"beta14",0,0.040320765376,0.156298043867499,-0.261807925,0.3409191,0.040320765376,0.040320765376,TRUE
"Proposed Method (ADVI)",2.8,35,"beta15",0,0.0988038955267,0.160255834051934,-0.201919575,0.422487525,0.0988038955267,0.0988038955267,TRUE
"Proposed Method (ADVI)",2.8,35,"beta16",0,-0.26714596114,0.158197552121917,-0.551043675,0.0478266049999999,-0.26714596114,0.26714596114,TRUE
"Proposed Method (ADVI)",2.8,35,"beta17",0,0.040020197352,0.174106463850487,-0.283729175,0.3815131,0.040020197352,0.040020197352,TRUE
"Proposed Method (ADVI)",2.8,35,"beta18",0,0.169777960372,0.177754190970298,-0.1726587,0.512361675,0.169777960372,0.169777960372,TRUE
"Proposed Method (ADVI)",2.8,35,"beta19",0,0.004639160884,0.166413341336397,-0.328282925,0.323533925,0.004639160884,0.004639160884,TRUE
"Proposed Method (ADVI)",2.8,35,"beta20",0,-0.33810546263,0.165272308626483,-0.66536465,-0.013615995,-0.33810546263,0.33810546263,FALSE
"Proposed Method (ADVI)",2.8,35,"eta",2.8,2.54979822,0.34852949165226,1.93278475,3.22578225,-0.25020178,0.25020178,TRUE
"Naive Method (ADVI)",2.8,36,"beta1",1,0.56760553671,0.411189414082419,-0.2432388,1.361294,-0.43239446329,0.43239446329,TRUE
"Naive Method (ADVI)",2.8,36,"beta2",2,-0.251819874575,0.699796616226621,-1.5912845,1.10287225,-2.251819874575,2.251819874575,FALSE
"Naive Method (ADVI)",2.8,36,"beta3",3,0.7553362441803,0.651887545374352,-0.5637647,2.02938825,-2.2446637558197,2.2446637558197,FALSE
"Naive Method (ADVI)",2.8,36,"beta4",-4,-1.9304845412,0.625717562923299,-3.149971,-0.7493786,2.0695154588,2.0695154588,FALSE
"Naive Method (ADVI)",2.8,36,"beta5",-5,-2.0624533687,0.704286457062676,-3.46865375,-0.640200925,2.9375466313,2.9375466313,FALSE
"Naive Method (ADVI)",2.8,36,"beta6",0,-1.10278300625,0.559416480866723,-2.2134285,-0.0193213625000002,-1.10278300625,1.10278300625,FALSE
"Naive Method (ADVI)",2.8,36,"beta7",0,-0.0148299830278,0.406983719781104,-0.758727475,0.790049574999999,-0.0148299830278,0.0148299830278,TRUE
"Naive Method (ADVI)",2.8,36,"beta8",0,0.010383227329,0.41275960615348,-0.8311021,0.812616475,0.010383227329,0.010383227329,TRUE
"Naive Method (ADVI)",2.8,36,"beta9",0,0.62665249759,0.541854948761548,-0.392011875,1.6555865,0.62665249759,0.62665249759,TRUE
"Naive Method (ADVI)",2.8,36,"beta10",0,-0.100389308047,0.415993962233842,-0.965959525,0.69251175,-0.100389308047,0.100389308047,TRUE
"Naive Method (ADVI)",2.8,36,"beta11",0,-0.54494616102,0.615900387870906,-1.75543925,0.61249475,-0.54494616102,0.54494616102,TRUE
"Naive Method (ADVI)",2.8,36,"beta12",0,0.225141373737,0.477704853047191,-0.745448975,1.105507,0.225141373737,0.225141373737,TRUE
"Naive Method (ADVI)",2.8,36,"beta13",0,-0.05614712019,0.433708633195573,-0.889744875,0.80105195,-0.05614712019,0.05614712019,TRUE
"Naive Method (ADVI)",2.8,36,"beta14",0,1.15620005361,0.689701469357148,-0.207741775,2.508458,1.15620005361,1.15620005361,TRUE
"Naive Method (ADVI)",2.8,36,"beta15",0,0.925391314729,0.590281661930308,-0.20535665,2.08336125,0.925391314729,0.925391314729,TRUE
"Naive Method (ADVI)",2.8,36,"beta16",0,0.2417824169401,0.50689382482913,-0.775072525,1.1797915,0.2417824169401,0.2417824169401,TRUE
"Naive Method (ADVI)",2.8,36,"beta17",0,0.96900003971,0.63779136128752,-0.34142135,2.20344025,0.96900003971,0.96900003971,TRUE
"Naive Method (ADVI)",2.8,36,"beta18",0,-0.09471634343,0.389504188908942,-0.851117925,0.6381351,-0.09471634343,0.09471634343,TRUE
"Naive Method (ADVI)",2.8,36,"beta19",0,0.893916938713,0.563774615194964,-0.13197245,2.02957825,0.893916938713,0.893916938713,TRUE
"Naive Method (ADVI)",2.8,36,"beta20",0,0.72849245329,0.5480048634606,-0.371883975,1.835636,0.72849245329,0.72849245329,TRUE
"Proposed Method (ADVI)",2.8,36,"beta1",1,1.142850722,0.192989643069531,0.78741195,1.54890575,0.142850722,0.142850722,TRUE
"Proposed Method (ADVI)",2.8,36,"beta2",2,1.96333325,0.236674320897113,1.49286675,2.4379495,-0.03666675,0.03666675,TRUE
"Proposed Method (ADVI)",2.8,36,"beta3",3,3.27452872,0.319877742966914,2.648788,3.9334445,0.27452872,0.27452872,TRUE
"Proposed Method (ADVI)",2.8,36,"beta4",-4,-4.56144815,0.417226164096746,-5.39832125,-3.72336725,-0.56144815,0.56144815,TRUE
"Proposed Method (ADVI)",2.8,36,"beta5",-5,-5.69676297,0.510020619959686,-6.66376675,-4.6841135,-0.69676297,0.69676297,TRUE
"Proposed Method (ADVI)",2.8,36,"beta6",0,0.0141391328081,0.148623327241638,-0.282472875,0.2922778,0.0141391328081,0.0141391328081,TRUE
"Proposed Method (ADVI)",2.8,36,"beta7",0,0.139819043935,0.18461321502417,-0.217894775,0.48648795,0.139819043935,0.139819043935,TRUE
"Proposed Method (ADVI)",2.8,36,"beta8",0,-0.00728050595299999,0.166921198201411,-0.323254,0.323999925,-0.00728050595299999,0.00728050595299999,TRUE
"Proposed Method (ADVI)",2.8,36,"beta9",0,0.08913180894,0.175956164964289,-0.2638467,0.431067775,0.08913180894,0.08913180894,TRUE
"Proposed Method (ADVI)",2.8,36,"beta10",0,-0.254520163286,0.169212182429427,-0.585316025,0.0903744275,-0.254520163286,0.254520163286,TRUE
"Proposed Method (ADVI)",2.8,36,"beta11",0,0.170999529045,0.184889427384357,-0.1847835,0.529093,0.170999529045,0.170999529045,TRUE
"Proposed Method (ADVI)",2.8,36,"beta12",0,-0.258960724401,0.161868236904159,-0.60203085,0.0588379999999999,-0.258960724401,0.258960724401,TRUE
"Proposed Method (ADVI)",2.8,36,"beta13",0,0.001682074441,0.188334130414876,-0.3509269,0.381131525,0.001682074441,0.001682074441,TRUE
"Proposed Method (ADVI)",2.8,36,"beta14",0,0.128765693099,0.183332010471608,-0.228569775,0.48117865,0.128765693099,0.128765693099,TRUE
"Proposed Method (ADVI)",2.8,36,"beta15",0,0.2198617253922,0.157786841564254,-0.0897860125,0.526734875,0.2198617253922,0.2198617253922,TRUE
"Proposed Method (ADVI)",2.8,36,"beta16",0,-0.176412620821,0.147541227415129,-0.455089175,0.122868,-0.176412620821,0.176412620821,TRUE
"Proposed Method (ADVI)",2.8,36,"beta17",0,-0.236623744227,0.17716454100268,-0.581350625,0.115263125,-0.236623744227,0.236623744227,TRUE
"Proposed Method (ADVI)",2.8,36,"beta18",0,0.230786602989,0.186313113840347,-0.1271495,0.5957377,0.230786602989,0.230786602989,TRUE
"Proposed Method (ADVI)",2.8,36,"beta19",0,0.29770338925,0.169973029770934,-0.0401191725,0.61241865,0.29770338925,0.29770338925,TRUE
"Proposed Method (ADVI)",2.8,36,"beta20",0,-0.092226090336,0.16474219407476,-0.41521865,0.23125705,-0.092226090336,0.092226090336,TRUE
"Proposed Method (ADVI)",2.8,36,"eta",2.8,3.8529367,0.412486052541236,3.1030065,4.63225925,1.0529367,1.0529367,FALSE
"Naive Method (ADVI)",2.8,37,"beta1",1,0.62235669278,0.425444535049659,-0.2165986,1.44356725,-0.37764330722,0.37764330722,TRUE
"Naive Method (ADVI)",2.8,37,"beta2",2,-0.260917252589,0.68286916818947,-1.564746,1.060803,-2.260917252589,2.260917252589,FALSE
"Naive Method (ADVI)",2.8,37,"beta3",3,0.762606400276,0.664604642677008,-0.564013025,2.052753,-2.237393599724,2.237393599724,FALSE
"Naive Method (ADVI)",2.8,37,"beta4",-4,-1.7935115126,0.588939699979189,-2.94933575,-0.683836275,2.2064884874,2.2064884874,FALSE
"Naive Method (ADVI)",2.8,37,"beta5",-5,-2.1090876779,0.753733723298349,-3.63293475,-0.59711795,2.8909123221,2.8909123221,FALSE
"Naive Method (ADVI)",2.8,37,"beta6",0,-1.17962001839,0.512174042971954,-2.19380425,-0.174217375,-1.17962001839,1.17962001839,FALSE
"Naive Method (ADVI)",2.8,37,"beta7",0,0.085100906615,0.407440299633366,-0.679182075,0.88610515,0.085100906615,0.085100906615,TRUE
"Naive Method (ADVI)",2.8,37,"beta8",0,0.098559184615,0.400943917816589,-0.6825119,0.877185775,0.098559184615,0.098559184615,TRUE
"Naive Method (ADVI)",2.8,37,"beta9",0,0.549280126181,0.587028607822472,-0.5804744,1.666498,0.549280126181,0.549280126181,TRUE
"Naive Method (ADVI)",2.8,37,"beta10",0,-0.106112352513,0.417111383676168,-0.9444825,0.683982175,-0.106112352513,0.106112352513,TRUE
"Naive Method (ADVI)",2.8,37,"beta11",0,-0.6334266623891,0.596148887393319,-1.809448,0.507902375,-0.6334266623891,0.6334266623891,TRUE
"Naive Method (ADVI)",2.8,37,"beta12",0,0.4093046420416,0.447217049784776,-0.510178175,1.25324475,0.4093046420416,0.4093046420416,TRUE
"Naive Method (ADVI)",2.8,37,"beta13",0,0.195825149672,0.421488765505992,-0.614444575,1.036658,0.195825149672,0.195825149672,TRUE
"Naive Method (ADVI)",2.8,37,"beta14",0,1.136691982828,0.699918497866218,-0.23361945,2.5291135,1.136691982828,1.136691982828,TRUE
"Naive Method (ADVI)",2.8,37,"beta15",0,0.89887561051,0.607299019895116,-0.2525045,2.10409725,0.89887561051,0.89887561051,TRUE
"Naive Method (ADVI)",2.8,37,"beta16",0,0.473977205185,0.432102198118937,-0.37966825,1.264394,0.473977205185,0.473977205185,TRUE
"Naive Method (ADVI)",2.8,37,"beta17",0,0.97724938214,0.642544961452588,-0.3243202,2.2034165,0.97724938214,0.97724938214,TRUE
"Naive Method (ADVI)",2.8,37,"beta18",0,-0.145880169788,0.384889589006334,-0.917021025,0.6112844,-0.145880169788,0.145880169788,TRUE
"Naive Method (ADVI)",2.8,37,"beta19",0,0.8788791812751,0.566010030033612,-0.134446375,2.02017825,0.8788791812751,0.8788791812751,TRUE
"Naive Method (ADVI)",2.8,37,"beta20",0,0.73317758874,0.548837690055032,-0.334775875,1.84277575,0.73317758874,0.73317758874,TRUE
"Proposed Method (ADVI)",2.8,37,"beta1",1,1.116771292,0.181226446912114,0.7829969,1.49808175,0.116771292,0.116771292,TRUE
"Proposed Method (ADVI)",2.8,37,"beta2",2,2.43308648,0.263366173387727,1.9096995,2.96167025,0.43308648,0.43308648,TRUE
"Proposed Method (ADVI)",2.8,37,"beta3",3,3.40248738,0.332863280151489,2.7585145,4.09465875,0.40248738,0.40248738,TRUE
"Proposed Method (ADVI)",2.8,37,"beta4",-4,-4.30006632,0.405776033624612,-5.10421925,-3.476945,-0.30006632,0.30006632,TRUE
